Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
665,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Mach doch ken Dummheiten, daß d'r Bäbbe noch ebbs merikt.

        
",47,greber-d-jumpfer-prinzesse
666,drama,Juliette,F,,,,"
          
Juliette:

          
Am beschte dhuesch, wenn de Luschti bisch. 's geht in aim hin, ob de Luschti bisch odder trürígi.

        
",47,greber-d-jumpfer-prinzesse
667,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt

          
(schenkt ihr ein und reicht ihr das Glas):

          
Do trink emol, dis gitt andri Gedanke ins Latäddel. 
          
(Jeanne trinkt.)

        
",47,greber-d-jumpfer-prinzesse
668,drama,Juliette,F,,,,"
          
Juliette:

          
Üsgedrunke! Siehsch, ich trink mit d'r. Uff d'G’sundheit’ vun dim Fritz. 
          
(Jeanne trinkt aus.)

        
",47,greber-d-jumpfer-prinzesse
669,drama,Jeanne,F,,,,"
          
Jeanne:

          
Jetz isch awer genue!

        
",47,greber-d-jumpfer-prinzesse
670,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Gell, do wurd's eim glich andersch. Hawi's nit gsaat?

        
",47,greber-d-jumpfer-prinzesse
671,drama,Juliette,F,,,,"
          
Juliette:

          
Jetz trickel gschwind dini Aue, daß m'r nit sieht, daß de gegrine hesch 
          
(sie hilft ihr die Augen trocknen; Frau Schwindt streicht ihr die Haare über's Ohr).

        
",47,greber-d-jumpfer-prinzesse
672,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(von links):

          
Noch Allewil 's nämli? 
          
(Frau Schwindt zuckt mit den Achseln)
 Kind, m'r dhuet d'r jo, was m'r d'r vun de-n-Aue
          absehn kann...

        
",48,greber-d-jumpfer-prinzesse
673,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wenn's 'm nit baßt, ze kann's jo mit eß ins Theater gehn. 's Billet isch noch do.

        
",48,greber-d-jumpfer-prinzesse
674,drama,Juliette,F,,,,"
          
Juliette:

          
Wie kann m'r sich nur so ufführe!

        
",48,greber-d-jumpfer-prinzesse
675,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
's isch halte nit alles Plaisir üf d'r Welt. Wenn de nit meh durichmache muesch im Lewe wie
          dis.....

        
",48,greber-d-jumpfer-prinzesse
676,drama,Jeanne,F,,,,"
          
Jeanne:

          
For mich isch's meh wie genue 
          
(sie weint wieder).

        
",48,greber-d-jumpfer-prinzesse
677,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Jetz luej einer dis Kind. De machsch d'r chagrin for nix un widder nix.

        
",48,greber-d-jumpfer-prinzesse
678,drama,Juliette,F,,,,"
          
Juliette:

          
Achdung, d'r Unkel kummt.

        
",48,greber-d-jumpfer-prinzesse
679,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(von links, in Hemdsärmeln);

          
Mamme, saa doch, wo isch denn . . . wo isch denn ..... mini Krawatt... de weisch doch . . . die
          wißkarriert?

        
",48,greber-d-jumpfer-prinzesse
680,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Sie mueß drinne üf'm Nachtdischel leije.

        
",48,greber-d-jumpfer-prinzesse
681,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Isch ebbs mit'm Jeanne los? Dis macht jo e G'sicht, daß m'r meint, d'Hühner han 'm's Brod üs d'r
          Schüblad gfresse.

        
",48,greber-d-jumpfer-prinzesse
682,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
's isch nix. 's het sich nur e bissel de Finger verknetscht.

        
",48,greber-d-jumpfer-prinzesse
683,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Heb ne in kalts Wasser, awer grin m'r nit, de weisch, ich kann dis nit sehn 
          
(nach links).

        
",48,greber-d-jumpfer-prinzesse
684,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Säh, trink noch emol, dis macht starick Nerfe. 
          
(Jeanne verneint.)

        
",48,greber-d-jumpfer-prinzesse
685,drama,Juliette,F,,,,"
          
Juliette:

          
Ze trink doch! 
          
(Jeanne nippt ein wenig.)

        
",48,greber-d-jumpfer-prinzesse
686,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Es verderbt noch alles, wenn dis so furt geht.

        
",49,greber-d-jumpfer-prinzesse
687,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Weiß Gott ja. — Ich Bitt dich Kind, nemm dich doch zamme, 's isch jo nimm zuem Anlueje. 
          
(Es klopft an.)

        
",49,greber-d-jumpfer-prinzesse
688,drama,Jeanne,F,,,,"
          
Jeanne

          
(zusammenfahrend):

          
D'r Fritz!

        
",49,greber-d-jumpfer-prinzesse
689,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Geh doch, 's isch noch viel ze frühj. 
          
(Es klopft nochmals.)
 Entrez ! 
          
(Sie geht an die Thüre und öffnet.)

        
",49,greber-d-jumpfer-prinzesse
690,drama,Herr Wurster,M,,,,"
          
Wurster

          
(die behäbige Gestalt; rot Backen; im schwarzer Gehrock mit Cylinder):

          
Bonsoir. Do isch jo fascht d'ganz Friendschaft bynander.

        
",49,greber-d-jumpfer-prinzesse
691,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer :

          
Sitze Sie e bissel. 
          
(Wurster setzt sich.)
 Sie kumme meinen Mænner abhole for üf s'Feschtel.

        
",49,greber-d-jumpfer-prinzesse
692,drama,Herr Wurster,M,,,,"
          
Wurster:

          
Grad geroothe.

        
",49,greber-d-jumpfer-prinzesse
693,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Er isch im Auesblick ferdi. — — Bardon, 
          
(Sie geht an die Thüre links und ruft)
 Bäbbe, dummel dich e bissel. D'r Herr
          Wurschter.

        
",49,greber-d-jumpfer-prinzesse
694,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(von innen):

          
Grad im Moment. Bonjour Güschtävel.

        
",49,greber-d-jumpfer-prinzesse
695,drama,Herr Wurster,M,,,,"
          
Wurster:

          
Bonjour Schakob. — — Der het sich jo mit eim Gsetzle üs de Bräschte-n-erüsgschafft.

        
",49,greber-d-jumpfer-prinzesse
696,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Wisse Sie, Herr Wurschter, 's isch m'r lieb, daß Sie druff ze redde kumme. Min Mænner mueß, so Guten's
          im isch, arig Achdung gen. gelte Sie, Sie nemme sich e bissel an um ne. Nit ze spoot heimkumme un nit
          ze viel trinke. Un drno halte Sie druff, daß'r de Bardessü andhuet, wenn's je kühl wurd.

        
",49,greber-d-jumpfer-prinzesse
697,drama,Herr Wurster,M,,,,"
          
Wurster:

          
C'est entendu. — M'r sät als, es soll ganz gsunder sin, sich dann-et-wann e kleins Burjerkischtel ze
          kaufe . . . . awer nadierlich, unde dene-n-Umständ . . . .

        
",49,greber-d-jumpfer-prinzesse
698,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Nit wohrer . . . ich Bitt Sie...

        
",49,greber-d-jumpfer-prinzesse
699,drama,Herr Wurster,M,,,,"
          
Wurster:

          
Calmiere sie sich, Madamen Schmelzer . . . 's wurd bsorjt.

        
",49,greber-d-jumpfer-prinzesse
700,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(von links, mit dem Cylinder auf dem Kopf):

          
Bonschur Liawe Frinde. Jetz het se's schun. Was machsch denn zitter denne Midda ?

        
",50,greber-d-jumpfer-prinzesse
701,drama,Herr Wurster,M,,,,"
          
Wurster:

          
Ich traa meinen Kopf spaziere . . . un dü?

        
",50,greber-d-jumpfer-prinzesse
702,drama,Jakob Schmelzer,M,,,,"
          
Scchmelzer:

          
Ich schnüüf, daß i nit verstick 
          
(sie Lache).

        
",50,greber-d-jumpfer-prinzesse
703,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Jeanne, de Bardessü. 
          
(Jeanne holt ihn.)

        
",50,greber-d-jumpfer-prinzesse
704,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(nimmt den Überzieher auf den Arm):

          
Ça y est. Jetz awer los. Au revoir mit-nander. — — Schlissel brüch ich keiner. Frau Schmelzer; Nein,
          's Hoffdhürel bliet offener. Mir gehn jo au furt. — — Gell, Bäbbe, denksch m'r an dini G’sundheit’.

        
",50,greber-d-jumpfer-prinzesse
705,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
's isch schun Guten 
          
(giebt seiner Frau einen Kuß).
 Adieu chérie. 
          
(Giebt Jeanne einen Kuß)
 Adieu min bravs, herzigs Kind.

        
",50,greber-d-jumpfer-prinzesse
706,drama,Herr Wurster,M,,,,"
          
Wurster:

          
Bonsoir beisammen 
          
(beide ab).

        
",50,greber-d-jumpfer-prinzesse
707,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
M'r muen jetz awer au furt, Emelie.

        
",50,greber-d-jumpfer-prinzesse
708,drama,Juliette,F,,,,"
          
Juliette:

          
's isch siwwe durch.

        
",50,greber-d-jumpfer-prinzesse
709,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(leise zu Frau Schwind):

          
Ach, 's isch m'r so Schwer ums Härze, Lüwis.

        
",50,greber-d-jumpfer-prinzesse
710,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt

          
(ebenso):

          
Ungstmeiere.

        
",50,greber-d-jumpfer-prinzesse
711,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Es mueß jo sin. E Gottsnamme, ich hool' min Duech 
          
(ab nach links).

        
",50,greber-d-jumpfer-prinzesse
712,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt

          
(indem sie ihr Tuch anzieht, das hinten auf einem Stuhle liegt) :

          
Un jetz, Jeanne, seij gscheidt. Din Glüeck leijt vor d'r, de muesch nur d'rnooch greife könne. — Er
          geht secher nit furt, wenn 'r weiß, wie gern daß de ne hesch. Zeh wette will i geje eins, daß de-n-e
          ganz andrs Frätzel uffsetzsch, wenn m'r heim kumme.

        
",50,greber-d-jumpfer-prinzesse
713,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich weiß, was ich ze dhuen hab.

        
",50,greber-d-jumpfer-prinzesse
714,drama,Juliette,F,,,,"
          
Juliette:

          
Jojo, es weiß schun. — Wenn kumme-n-er zeruck ?

        
",51,greber-d-jumpfer-prinzesse
715,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ich denk am zwölf Ühre 
          
(zwinkernd).

          
10

          
Ehnder wurd's Theater nit üs sin. So steht's emol üf'm Zettel, 's sin jo zwei Stücker.
          velicht packe m'r au noch e Schöppel. D'r Scharl isch jo bi eß. Uff jede Fal hool' ich dich ab.

        
",51,greber-d-jumpfer-prinzesse
716,drama,Juliette,F,,,,"
          
Juliette:

          
Bon.

        
",51,greber-d-jumpfer-prinzesse
717,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(von links mit verweinten Augen; sie rafft ihre ganze Kraft zamme):

          
Ich bin geruescht.

        
",51,greber-d-jumpfer-prinzesse
718,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ze welle m'r gehn. Ich hab d' Billets.

        
",51,greber-d-jumpfer-prinzesse
719,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer :

          
Adje liebs Kind. — — Loß dich .. . noch emol bedrachte, eb daß . . . . ich furt geh . . . dü weisch
          jo . . . dini Mamme loßt di nit gern allei . . . gradi hit nit . . . awer .. . 's isch jo wäje dir . .
          . es mueß jo sin. 
          
(Sie küßt sie verschiedentlich auf beide Wangen)

        
",51,greber-d-jumpfer-prinzesse
720,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Allons, allons! 
          
(leise zu Juliette)
 De weisch doch, was ich d'r gsaat hab.

        
",51,greber-d-jumpfer-prinzesse
721,drama,Juliette,F,,,,"
          
Juliette

          
(leise zu Frau Schwindt :

          
's isch Guten, 's wurd nit langer düre, bis daß m'r Händel han.

        
",51,greber-d-jumpfer-prinzesse
722,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt :

          
Bonsoir, ihr zwei Mamselle. Amüsiere-n-eich Guten. 
          
(Frau Schmelzer reißt sich los und folgt Frau Schwindt. Beide durch die hintere Thüre
          ab.)

        
",51,greber-d-jumpfer-prinzesse
723,drama,Juliette,F,,,,"
          
Juliette:

          
So, jetz sin die au furt. — — Jetz wurd d'r Fritz nimmi langer üf sich warte lon.

        
",51,greber-d-jumpfer-prinzesse
724,drama,Jeanne,F,,,,"
          
Jeanne:

          
Was mir d'r Win so heissa macht!

        
",51,greber-d-jumpfer-prinzesse
725,drama,Juliette,F,,,,"
          
Juliette:

          
Dis isch nit d'r Win. Bisch jo ganz bleiche im G'sicht. Trink emol widder. Wart, ich mach d'r d'ander
          Budell üf. Roti Bäckle muesch krieje wie Herzkirsche, wenn 'r kummt.

        
",51,greber-d-jumpfer-prinzesse
726,drama,Jeanne,F,,,,"
          
Jeanne:

          
Daß m'r noch weh wurd.

        
",51,greber-d-jumpfer-prinzesse
727,drama,Juliette,F,,,,"
          
Juliette:

          
Vun denne paar Gläsle? Seij doch ken Kind. 
          
(entkorkt die Flasche)
 Sooh ! Trürig wär d' Welt, wenn sie nit e bissel verbuckelt wär.
          versuchen jetzt emol. 
          
(Jeanne trinkt ein wenig)
 Guten so, dis stärkt de Maaue un lipft de Geist.

        
",51,greber-d-jumpfer-prinzesse
728,drama,Jeanne,F,,,,"
          
Jeanne

          
(Lachende):

          
O, ich mueß noch Lache zue allem misère. — Dü bisch halte e Philosoph üf dini Art.

        
",52,greber-d-jumpfer-prinzesse
729,drama,Juliette,F,,,,"
          
Juliette:

          
Bin ich au, un ich bin stolzi druff. — Min Sechs, ich bin einer. Mir isch alles Wurscht.

        
",52,greber-d-jumpfer-prinzesse
730,drama,Jeanne,F,,,,"
          
Jeanne:

          
Alles ?

        
",52,greber-d-jumpfer-prinzesse
731,drama,Juliette,F,,,,"
          
Juliette:

          
Nit meh un nit wenijer wie alles üf d'r Welt, un sunsch nix. — — Dü hesch jetz hit gemeint, 's Härze
          mueß d'r verbreche. Dis kenn ich; dis isch halte die beruehmt Kinderkrankheit, wo jeds emol durichmache
          mueß. Dis mueß m'r üshaltee wie 's Zähnkreije.

        
",52,greber-d-jumpfer-prinzesse
732,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wie kannsch dü so Dings bhäupte ?

        
",52,greber-d-jumpfer-prinzesse
733,drama,Juliette,F,,,,"
          
Juliette:

          
Ich!? — Geh m'r doch eweck. — — 's isch jo iwerall 's nämli. — Denn die Gschicht wie dü hawi schun
          mit fuffzeh Johr durichgemacht. Ich leb au noch. 's geht m'r ganz Guten, ich Amüsiere mich un loß unsre
          Herrgott e Liawe Mænner sin. Un wenn ich meinen erschte Zuckerwasserfreijer als antreff, ze saa ich'm dü,
          er mir au; m'r drücen-n-eß d' Händ, er denkt an nix, ich noch wenijer, höchstes daß i mich fuchs, daß
          ich zellemols so dumma bin gsin, mir chagrin ze mache.

        
",52,greber-d-jumpfer-prinzesse
734,drama,Jeanne,F,,,,"
          
Jeanne:

          
Was isch dis for e Gschicht?

        
",52,greber-d-jumpfer-prinzesse
735,drama,Juliette,F,,,,"
          
Juliette:

          
Gell do spannsch, dis interessirt dich. — — 's isch jo ken Gheimnis. Nur ken Nämme; do heißt's
          Allewil bscht!
          
(legt den Finger auf den Mund)
 wenn's an d' Nämme geht. — — Also der Mensch isch m'r
          zellemols nochgeloffe üf Schritt un Tritt, gradi wie e kleins Bummerle, wo Guten gezöije-n-isch. Am e
          Schön Summerowe üf'm Pumpiers-concert redt er mich an, m'r gen uns Rendez-vous in e paar Societäte,
          Tänzer mit-nander, un üf ansmol merk ich, daß ich in denne Fitzer verschosse bin. Jede-n-Owe het'r warte
          müen, bis ich üs'm G’schäfte bin kumme, un do simmer als noch stundelang erum gebummelt, bis daß d'
          Lumbeglock gelitte het.

        
",52,greber-d-jumpfer-prinzesse
736,drama,Jeanne,F,,,,"
          
Jeanne:

          
Awer nein!

        
",52,greber-d-jumpfer-prinzesse
737,drama,Juliette,F,,,,"
          
Juliette:

          
Siehsch, for denne Mensch wär ich in de Dood gange, wenn's het sin müesse. Sechs Monet simmer so
          newe-n-enander geloffe, han eß gedruckt un gschmutzt, wie's halte d'r Mode-n-isch. Er isch au als zue eß
          heime kumme zue mim ältschte Brüeder.

        
",52,greber-d-jumpfer-prinzesse
738,drama,Jeanne,F,,,,"
          
Jeanne:

          
Un?

        
",52,greber-d-jumpfer-prinzesse
739,drama,Juliette,F,,,,"
          
Juliette:

          
's isch am Sylweschter-Owe gsin. D'r Schosseff isch mit sine Kamerad ins Bierhüs gange, un d'r
          Scharel, zellemols noch e Bue, het schun gschloofe. Nur d'Mamme-n-un ich sin noch üf de Bein gsin. Mir
          mache-n-uns e Grogg mit Änedsbrödle drzue. Uff einmol klopft's. Wer
          
ich's? Min Herzallerliebschter, un fröujt noch'm Schorsch. Leischte Sie uns e bissel
          Societät, sät d'Mamme. Er loßt sich's nit zweimol saaue un bliet. Dis düürt e Wil, do mueß d'Mamme
          furt zue ere Kimbettere. — — (Große Paus'.) Un so hawi ne kenne Lehr. Noch e Monet bin i mit'm gange
          un drno adie Bardie! Langwilig isch'r worre, aller charme isch wie eweckgebloose gsin. Un drwäje
          hawi'm de congé gen.

        
",52,greber-d-jumpfer-prinzesse
740,drama,Jeanne,F,,,,"
          
Jeanne:

          
Isch's möjli?

        
",52,greber-d-jumpfer-prinzesse
741,drama,Juliette,F,,,,"
          
Juliette:

          
Zitter lew i so in de Daa nin un mach m'r e Gspaß drüs, for d'Mænner am Narreseil erumzeführe. De
          einte bstell ich m'r irids anne, un kumme nit; im e-n-andre giw i e Rendezvous un Lache m'r de buckel
          vol. 's findt sich jo Allewil einer, wo eim besser gfallt. Awer nur Achdung. Do isch m'r üf's mol
          engagirt, m'r weiß nit wie, un mueß alli prétextes im Hirnkäschtel zammesueche, for widder anständig
          loszekummee. D'Mænner sin arm Gschöpfer in unsrer Hand; hebbt m'r sie e bissel feschti, ze kann m'r sie
          um de Kläiner Finger wickle — alli mit-nander. — — Wäje dem nurre nit sich binde. Nit ghyrot isch viel
          Schön. Bisch ganz for dich un kannsch doch mache, was de witt.

        
",52,greber-d-jumpfer-prinzesse
742,drama,Jeanne,F,,,,"
          
Jeanne:

          
..... Juliette, ich versteh jo nit alles, was de saasch . . . . nur so viel gspier ich, daß de schun
          arig Verderb bisch.

        
",53,greber-d-jumpfer-prinzesse
743,drama,Juliette,F,,,,"
          
Juliette:

          
Wieso?

        
",53,greber-d-jumpfer-prinzesse
744,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich möcht wisse, wo dü die moralischer here hesch, wo dü do vorbringsch.

        
",53,greber-d-jumpfer-prinzesse
745,drama,Juliette,F,,,,"
          
Juliette:

          
Selwer durichgemaht. — Ich wünscht nur, ich könnt d'r e bissele vun meinen Experience gen...

        
",53,greber-d-jumpfer-prinzesse
746,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich möcht sie gar nit, nit um alles vun d'r Welt.

        
",53,greber-d-jumpfer-prinzesse
747,drama,Juliette,F,,,,"
          
Juliette:

          
No dhäddsch nit so munkedrißli dohucke, wahrhafti nit.

        
",53,greber-d-jumpfer-prinzesse
748,drama,Jeanne,F,,,,"
          
Jeanne:

          
Dis sin mini Sache.

        
",53,greber-d-jumpfer-prinzesse
749,drama,Juliette,F,,,,"
          
Juliette:

          
Ich weiß jo nit, ob dü de Fritz schun kennsch, 's geht mi au nix an...

        
",53,greber-d-jumpfer-prinzesse
750,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich kenn ne schun zitter zwei Monet . . . .

        
",53,greber-d-jumpfer-prinzesse
751,drama,Juliette,F,,,,"
          
Juliette:

          
Dü kennsch ne? Dis isch jo ganz ebbs Neijs.

        
",53,greber-d-jumpfer-prinzesse
752,drama,Jeanne,F,,,,"
          
Jeanne

          
(betreten):

          
Ich versteh dich nit . . . wie meinsch dü dis . . . kenne?

        
",53,greber-d-jumpfer-prinzesse
753,drama,Juliette,F,,,,"
          
Juliette:

          
Soo! — Wenn dü ne schun kennsch ....! For was läischte ich d'r üwerhaupt Societät? Do bin ich jo e
          Newetssach.

        
",53,greber-d-jumpfer-prinzesse
754,drama,Jeanne,F,,,,"
          
Jeanne

          
(entrüstet):

          
Juliette! — — Un dü schämsch dich nit, mir dis ins G'sicht ze saaue?

        
",53,greber-d-jumpfer-prinzesse
755,drama,Juliette,F,,,,"
          
Juliette:

          
Ja‚ ja, 's isch doch üwerall 's nämli. Do laufe die Mamselle so frommi brebberli mit de unschuldi
          Gsichtle in d'r Welt erum . . . wurd emol e kräftis Woorte geredt, ze lueje sie üf de Bodde wie vun ere
          Spinn gstoche . . . . wäre verlicht au rot, wenn sie's Guten ingstüdiert han ..... un wenn m'r sie
          anrührt, krische sie wie ebbs Böses . . . awer um's Gottswille nit hinter de Rideau lueje, um's
          Gottswille nit!

        
",53,greber-d-jumpfer-prinzesse
756,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ken Woorte meh odder...

        
",54,greber-d-jumpfer-prinzesse
757,drama,Juliette,F,,,,"
          
Juliette:

          
Weiß schun. Ich geh vun selbscht 
          
(seht auf und macht sich fertig).
 M'r lehrt nit üs.

        
",54,greber-d-jumpfer-prinzesse
758,drama,Jeanne,F,,,,"
          
Jeanne:

          
Siehsch, Juliette . . . ich hab dich for Lychtisinni ghalte, for e Mamsell, wo sich nit genue
          respaktiert. Jetz awer find ich, daß de durch un durch schlechten bisch.

        
",54,greber-d-jumpfer-prinzesse
759,drama,Juliette,F,,,,"
          
Juliette:

          
Kannsch vum'r halte, was de witt. For d'r bi dine Liebschtereije ze hälfe, bin ich d'r awer noch
          Guten genue, schintzig.

        
",54,greber-d-jumpfer-prinzesse
760,drama,Jeanne,F,,,,"
          
Jeanne:

          
Geh nur, geh nur, ich brüch dich nit!

        
",54,greber-d-jumpfer-prinzesse
761,drama,Juliette,F,,,,"
          
Juliette:

          
Dis isch's jo gradi, was i meinen.

        
",54,greber-d-jumpfer-prinzesse
762,drama,Jeanne,F,,,,"
          
Jeanne

          
(unde Aufbietung ihrer ganzen Kraft):

          
Genue jetz, zuem letschte Mol !!
          
(Juliette segt ihren Hut auf.)
 Dis eint nimm nur mit üf de Wäj: wenn dir au nix Heiligi
          isch in d'r Welt . . . . wenn du au ken andrer Gott kennsch als Plaisir un Sünde ....ze möcht ich m'r
          awer doch üsgebette han, mich nit in dine Sumpf nabzezeije. Mach dü, was de witt . . . Amüsiere dich üf
          dini Art . . . von z'Morjen frühj bis am Owes spoot . . . bis daß d'r din Lewe zuem Ekel wurd . . . .
          Loß awer andri Litt in Fridde, wo andersch sin wie dü. Un adie jetzt wenn de nit witt han, daß ich
          fremdi Litt ruef.

        
",54,greber-d-jumpfer-prinzesse
763,drama,Juliette,F,,,,"
          
Juliette

          
(gleichgiltig):

          
's isch nit nothwendig. Bonsoir, Jungfre Prinzesse. Geruejsami Nacht. 
          
(Geht trällernd ab; ihre Tritte verhallen langsam.)

        
",54,greber-d-jumpfer-prinzesse
764,drama,Jeanne,F,,,,"
          
Jeanne

          
(steht einen Augenblick mit wogender Brust und sucht Fassung zu Gewinne. Sie eilt dann
          zornerfüllt auf die Thüre, durch welche Juliette
          
das Zimmer verlass hat, verschließt und verriegelt sie)

          
So ! 
          
(Sie eilt an den Tisch, schüttet sich ihr Glas vol Rotwein und stürzt es hastig
          hinunter)
 Gottlob, daß sie furt isch. — — Luft mueß i han, Luft; m'r verstickt fascht 
          
(geht an's Rechte Fenster und reißt es auf).
 So schlechten hätt ich doch nit gedenkt, daß
          es isch. Mini Kusin. Pfui!! 
          
(Sie geht an den Tisch zurück ; es schlägt halb ; sie erschreekt.)
 O Gott, halb acht.
          Jetz mueß'r kumme . . . un ich bin allei . . . un wenn'r jetz kummt, eb ich ihm... 
          
(es klopft; tonlos)
. . . dis isch'r. Weiß Gott . . . do isch'r schun. Soll ich uffmache
          ? 
          
(Sie geht leise auf die Thüre zu, bleibt aber auf dem Wege dahin stehen)
 Nein ich derf
          nit. 
          
(Es klopft nochmals starick)
 Furt soll ich ne schicke . . . wo ich ne velicht min ganz
          Lewe nimm sieh? allmächtiger Vadder im Himmel . . . nein . . . dis kannsch nit Verlange vum'r. 
          
(Sie eilt auf die Thüre zu und schließt auf.)
 Fritz !

        
",54,greber-d-jumpfer-prinzesse
765,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Du hesch d'Dhür b'schlosse, Jeanne?

        
",54,greber-d-jumpfer-prinzesse
766,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ja‚, Fritz, m'r sin ganz allei. 
          
(Fritz will Jeanne an sich drücen, sie wehrt ihn ab.)

        
",54,greber-d-jumpfer-prinzesse
767,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ganzi allei?

        
",54,greber-d-jumpfer-prinzesse
768,drama,Jeanne,F,,,,"
          
Jeanne:

          
D'r Bäbbe-n-isch üf ere Feschtlichkeit vun sinere Societät, un d'Mamme isch mit d'r Dande im
          Theater. Vor de zwölfe kummt kein Mensch zeruck.

        
",54,greber-d-jumpfer-prinzesse
769,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ze mueßt ich widder furt.

        
",54,greber-d-jumpfer-prinzesse
770,drama,Jeanne,F,,,,"
          
Jeanne:

          
Nein Fritz, 's isch jo velicht . . . saa Fritz, reisch dü jo hit noch furt?

        
",55,greber-d-jumpfer-prinzesse
771,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ich hab mim Kamerad 's Woorte gen; zeh Minüte vor halwer Zwölf mueß ich am Zugg sin.

        
",55,greber-d-jumpfer-prinzesse
772,drama,Jeanne,F,,,,"
          
Jeanne:

          
secher! Do isch gar nix ze mache?

        
",55,greber-d-jumpfer-prinzesse
773,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Gar nix.

        
",55,greber-d-jumpfer-prinzesse
774,drama,Jeanne,F,,,,"
          
Jeanne:

          
Un ich sieh dich nimmi?

        
",55,greber-d-jumpfer-prinzesse
775,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Wer weiß!

        
",55,greber-d-jumpfer-prinzesse
776,drama,Jeanne,F,,,,"
          
Jeanne:

          
O Fritz, wie kannsch dü mich so verlosse !

        
",55,greber-d-jumpfer-prinzesse
777,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Wenn ich's nit mießt, dhäd ich's nit.

        
",55,greber-d-jumpfer-prinzesse
778,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wursch sehn, kenn halbs Johr halte ich's üs. 
          
(Lehnt sich an ihn und weint.)

        
",55,greber-d-jumpfer-prinzesse
779,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Muesch nit grinne, Jeanne. — Kannsch m'r e G'falle dhuen ?

        
",55,greber-d-jumpfer-prinzesse
780,drama,Jeanne,F,,,,"
          
Jeanne:

          
Was?

        
",55,greber-d-jumpfer-prinzesse
781,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ze redd nimm vum Üsenandergehn. Wenn ich mich üf de Wäj mach, ze-n-isch's noch Zitt’ genue.

        
",55,greber-d-jumpfer-prinzesse
