drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
drama,Jeanne-Louise Schwindt,F,,,,Ungstmeiere.,50,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Es mueß jo sin. E Gottsnamme, ich hol min Duech",50,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Un jetz, Jeanne, seij gscheidt. Din Glück leijt vor d'r, de muesch nur d'rnooch griffe könne. — Er geht sicher nit furt, wenn 'r weiß, wie gern daß de ne hesch. Zeh wette will i geje eins, daß de-n-e ganz anders Frätzel uffsetzsch, wenn m'r heim kumme.",50,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich weiß, was ich ze dhuen hab.",50,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Jojo, es weiß schun. — Wenn kumme-n-er zeruck ?",51,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Ich denk am zwölf Uhr|||Ehnder wurd's Theater nit üs sin. So steht's emol uff'm Zettel, 's sin jo zwei Stücker. Villicht packe m'r au noch e Schöppel. D'r Scharl isch jo bi eß. Uff jede Fall hol ich dich ab.",51,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,Bon.,51,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Ich bin gerüscht.,51,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Ze welle m'r gehn. Ich hab d' Billets.,51,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Adje liebs Kind. — — Loß dich .. . noch emol betrachte, eb daß . . . . ich furt geh . . . dü weisch jo . . . dini Mamme loßt di nit gern ellein . . . grad hit nit . . . awer .. . 's isch jo wäje dir . . . es mueß jo sin.",51,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Allons, allons!|||De weisch doch, was ich d'r gsaat hab.",51,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"'s isch guet, 's wurd nit lang düre, bis daß m'r Händel han.",51,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Bonsoir, ihr zwei Mamselle. Amesiere-n-eich guet.",51,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"So, jetz sin die au furt. — — Jetz wurd d'r Fritz nimmi lang uff sich warte lon.",51,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Was mir d'r Win so heiß macht!,51,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Dis isch nit d'r Win. Bisch jo ganz bleich im Gsicht. Trink emol widder. Wart, ich mach d'r d'ander Budell uff. Roti Bäckle muesch kreije wie Herzkirsche, wenn 'r kummt.",51,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Daß m'r noch weh wurd.,51,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Vun denne paar Gläsle? Seij doch ken Kind.|||Sooh ! Trürig wär d' Welt, wenn sie nit e bissel verbuckelt wär. Versuech jetzt emol.|||Guet so, dis stärkt de Maaue un lipft de Geischt.",51,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"O, ich mueß noch lache zue allem misère. — Dü bisch halt e Philosoph uff dini Art.",52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Bin ich au, un ich bin stolz druff. — Min Sechs, ich bin einer. Mir isch alles Wurscht.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Alles ?,52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Nit meh un nit wenijer wie alles uff d'r Welt, un sunsch nix. — — Dü hesch jetz hit gemeint, 's Herz mueß d'r verbreche. Dis kenn ich; dis isch halt die berühmt Kinderkrankheit, wo jeds emol durichmache mueß. Dis mueß m'r üshalte wie 's Zähnkreije.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Wie kannsch dü so Dings bhaupte ?,52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Ich!? — Geh m'r doch eweck. — — 's isch jo iwerall 's nämli. — Denn die Gschicht wie dü hawi schun mit fuffzeh Johr durichgemacht. Ich leb au noch. 's geht m'r ganz guet, ich amüsier mich un loß unsre Herrgott e liewer Mann sin. Un wenn ich mine erschte Zuckerwasserfreijer als antreff, ze saa ich'm dü, er mir au; m'r drucke-n-eß d' Händ, er denkt an nix, ich noch wenijer, höchstes daß i mich fuchs, daß ich zellemols so dumm bin gsin, mir chagrin ze mache.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Was isch dis for e Gschicht?,52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Gell do spannsch, dis interessirt dich. — — 's isch jo ken Gheimnis. Nur ken Nämme; do heißt's allewyl bscht!|||wenn's an d' Nämme geht. — — Also der Mensch isch m'r zellemols nochgeloffe uff Schritt un Tritt, grad wie e kleins Bummerle, wo guet gezöije-n-isch. Am e schöne Summerowe uff'm Pumpiers-concert redt er mich an, m'r genn uns Rendez-vous in e paar Societäte, danze mitnander, un uff ansmol merk ich, daß ich in denne Fitzer verschosse bin. Jede-n-Owe het'r warte müen, bis ich üs'm Gschäft bin kumme, un do simmer als noch stundelang erum gebummelt, bis daß d' Lumbeglock gelitte het.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Awer nein!,52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Siehsch, for denne Mensch wär ich in de Dood gange, wenn's het sin müesse. Sechs Monet simmer so newe-n-enander geloffe, han eß gedruckt un gschmutzt, wie's halt d'r Mode-n-isch. Er isch au als zue eß heime kumme zue mim ältschte Brueder.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Un?,52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"'s isch am Sylweschter-Owe gsin. D'r Schosseff isch mit sine Kamerade ins Bierhüs gange, un d'r Scharel, zellemols noch e Bue, het schun gschloofe. Nur d'Mamme-n-un ich sin noch uff de Bein gsin. Mir mache-n-uns e Grogg mit Änedsbrödle drzue. Uff einmol klopft's. Wer|||ich's? Min Herzallerliebschter, un fröujt noch'm Schorsch. Leischte Sie uns e bissel Societät, saat d'Mamme. Er loßt sich's nit zweimol saaue un bliet. Dis düürt e Wil, do mueß d'Mamme furt zue ere Kimbettere. — — (Große Pause.) Un so hawi ne kenne lehre. Noch e Monet bin i mit'm gange un drno adieu Bardie! Langwilig isch'r worre, aller charme isch wie eweckgebloose gsin. Un drwäje hawi'm de congé genn.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Isch's möjli?,52,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Zitter lew i so in de Daa nin un mach m'r e Gspaß drüs, for d'Männer am Narreseil erumzeführe. De einte bstell ich m'r irids anne, un kumm nit; im e-n-andre giw i e Rendezvous un lach m'r de Buckel voll. 's findt sich jo allewyl einer, wo eim besser gfallt. Awer nur Achtung. Do isch m'r uff's mol engagiert, m'r weiß nit wie, un mueß alli prétextes im Hirnkäschtel zammesueche, for widder anständig loszekumme. D'Männer sin armi Gschöpfer in unsrer Hand; hebbt m'r sie e bissel fescht, ze kann m'r sie um de kleine Finger wickle — alli mitnander. — — Wäje dem nurre nit sich binde. Nit ghyrot isch viel schöner. Bisch ganz for dich un kannsch doch mache, was de witt.",52,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"..... Juliette, ich versteh jo nit alles, was de saasch . . . . nur so viel gspier ich, daß de schun arig verdorwe bisch.",53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,Wieso?,53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich möcht wisse, wo dü die Moral here hesch, wo dü do vorbringsch.",53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Selwer durichgemaht. — Ich wünscht nur, ich könnt d'r e bissele vun mine Experience genn...",53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich möcht sie gar nit, nit um alles vun d'r Welt.",53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"No dhäddsch nit so munkedrißli dohucke, wahrhafti nit.",53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Dis sin mini Sache.,53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Ich weiß jo nit, ob dü de Fritz schun kennsch, 's geht mi au nix an...",53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ich kenn ne schun zitter zwei Monet . . . .,53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,Dü kennsch ne? Dis isch jo ganz ebbs Neijs.,53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ich versteh dich nit . . . wie meinsch dü dis . . . kenne?,53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,Soo! — Wenn dü ne schun kennsch ....! For was leischt ich d'r üwerhaupt Societät? Do bin ich jo e Newetssach.,53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Juliette! — — Un dü schämsch dich nit, mir dis ins Gsicht ze saaue?",53,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Ja ja, 's isch doch üwerall 's nämli. Do laufe die Mamselle so frumm brebberli mit de unschuldige Gsichtle in d'r Welt erum . . . wurd emol e kräftis Wort geredt, ze lueje sie uff de Bodde wie vun ere Spinn gstoche . . . . wäre verlicht au rot, wenn sie's guet ingstüdiert han ..... un wenn m'r sie anrührt, krische sie wie ebbs Böses . . . awer um's Gottswille nit hinter de Rideau lueje, um's Gottswille nit!",53,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ken Wort meh odder...,54,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,Weiß schun. Ich geh vun selbscht|||M'r lehrt nit üs.,54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Siehsch, Juliette . . . ich hab dich for lichtsinnig ghalte, for e Mamsell, wo sich nit genue reschpektiert. Jetz awer find ich, daß de durch un durch schlecht bisch.",54,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Kannsch vum'r halte, was de witt. For d'r bi dine Liebschtereije ze helfe, bin ich d'r awer noch guet genue, schintzig.",54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Geh nur, geh nur, ich brüch dich nit!",54,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"Dis isch's jo grad, was i mein.",54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Genue jetz, zuem letschte Mol !!|||Dis eint nimm nur mit uff de Wäj: wenn dir au nix heilig isch in d'r Welt . . . . wenn du au ken andrer Gott kennsch als Pläsir un Sünd ....ze möcht ich m'r awer doch üsgebette han, mich nit in dine Sumpf nabzezeije. Mach dü, was de witt . . . amesier dich uff dini Art . . . von z'Morjes frühj bis am Owes spoot . . . bis daß d'r din Lewe zuem Ekel wurd . . . . Loß awer andri Litt in Fridde, wo andersch sin wie dü. Un adieu jetzt wenn de nit witt han, daß ich fremdi Litt ruef.",54,greber-d-jumpfer-prinzesse
drama,Juliette,F,,,,"'s isch nit nothwendig. Bonsoir, Jumpfer Prinzesse. Geruejsami Nacht.",54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"So !|||Gottlob, daß sie furt isch. — — Luft mueß i han, Luft; m'r verstickt fascht|||So schlecht hätt ich doch nit gedenkt, daß es isch. Mini Kusin. Pfui!!|||O Gott, halb acht. Jetz mueß'r kumme . . . un ich bin ellein . . . un wenn'r jetz kummt, eb ich ihm...|||. . . dis isch'r. Weiß Gott . . . do isch'r schun. Soll ich uffmache ?|||Nein ich derf nit.|||Furt soll ich ne schicke . . . wo ich ne villicht min ganz Lewe nimm sieh? Allmächtiger Vatter im Himmel . . . nein . . . dis kannsch nit verlange vum'r.|||Fritz !",54,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Du hesch d'Dhür b'schlosse, Jeanne?",54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ja, Fritz, m'r sin ganz ellein.",54,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ganz ellein?,54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"D'r Babbe-n-isch uff ere Feschtlichkeit vun sinere Societät, un d'Mamme isch mit d'r Dande im Theater. Vor de zwölfe kummt kein Mensch zeruck.",54,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ze mueßt ich widder furt.,54,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Nein Fritz, 's isch jo villicht . . . saa Fritz, reisch dü jo hit noch furt?",55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ich hab mim Kamerad 's Wort genn; zeh Minüte vor halwer Zwölf mueß ich am Zugg sin.,55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Sicher! Do isch gar nix ze mache?,55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Gar nix.,55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Un ich sieh dich nimmi?,55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Wer weiß!,55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"O Fritz, wie kannsch dü mich so verlosse !",55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Wenn ich's nit mießt, dhäd ich's nit.",55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Wursch sehn, kenn halbs Johr halt ich's üs.",55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Muesch nit grine, Jeanne. — Kannsch m'r e Gfalle dhuen ?",55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Was?,55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Ze redd nimm vum Üsenandergehn. Wenn ich mich uff de Wäj mach, ze-n-isch's noch Zitt genue.",55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Doch Fritz, wenn dü so witt. Ich versprich dr's. Was dhue ich nit for dich!",55,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ihr han do Kueche un Win.,55,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"D'Mamme het Nammesdaa ghet. Kumm setz dich an de Disch. Dü sollsch au profetiere d'rvun. Loß mich dich serwiere. Ich gieb d'r e Deller un e Glas, no kannsch versueche.",56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Min Henkersesse.,56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Dü derfsch awer au nimm redde d'rvun, verstehsch mi. Was in eim recht isch, isch im andre billig.",56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Oui, Jeanne, ich bin still drvun.",56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Prowier emol denne, 'r isch guet. Un do hesch au e Stückel Kueche.",56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Uff dini Gsundheit, Jeanne|||A propos . . . saa 'mol Jeanne, do isch m'r vori e Person uff d'r Steij ergeije kumme . . . .",56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Vori ?,56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,E jungi Mamsell mit rote Hoor.,56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ah so . . . . Dis isch's Juliette gsin.,56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Wer isch dis, Juliette ? Isch dis dini Bekanntschaft?",56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Bhüt eß Gott, nein! 's isch nur mini Kusin.",56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Ich kenn's vum e Kamerad. Weisch dü au, was dis als triebt ?",56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich weiß es nit, ich kann m'r's awer denke. — Grad ewe hawi 'm d'Dhier gewiese.",56,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Un wurum hesch's heimgschickt ?,56,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"'s het Dings gebabbelt, wo m'r nit gebaßt het.",57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Was het's denn gsaat ?,57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ich saa's nit.,57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Au mir nit?,57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Nein, Fritz.",57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Wurum denn awer nit?,57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Wil ich . . . mich schäm, Fritz.",57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Vo will i nit wittersch fröuje. — So so, dis isch do gsin.",57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"D' Mamme het's invetiert ghet, 's isch nit mini Schuld.",57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Isch d'r Herr Albert au drbi gsin, wo dü m'r als drvun verzählt hesch?",57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ah der? Nein.,57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Gescht het'r mich in's Hüs gehn sehn. Der het mich betracht!,57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Wie denn?,57,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Wie wenn'r mich fresse wott. Aue het'r gemacht, daß eim ganz angst hätt kenne wäre.",57,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Jo, geh doch, angscht. Dis isch d'r bescht Mensch vun d'r Welt. Der macht keinere Muck nix. Ich glaub schun, daß 'r mich guet lide kann. Awer merkwürdi . . . mit zammt dem, daß ich nur Guets üwer'ne saaue kann, kann i ne nit verbutze.",58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"'s isch e schöner, großer Mann.",58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Sell schun, awer . . . .",58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,In d'r Größe dhädd 'r famos zue d'r basse.,58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Awer nein, Fritz. Weisch dü au, daß de m'r mit so Reddesarte viel Mühj machsch ?",58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dü nemmsch glich Gspaß for Ernscht.,58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"In so Sache: ja. — — Do mueßt schun viel, viel arriwiere, wenn ich denne nemme dhädd.",58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"So ganz üsgschlosse isch's also doch nit, daß de ne nemmsch.",58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Schint's.,58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dü witt mich noch schallü mache.,58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Geh doch.,58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Also nit ?,58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Siehsch, Fritz, ich hab mini Eldere so gern, wie e Kind nur kann. Ich bin ne jo au so unendli viel schuldi. Sie han ihr Hab un Guet an mich gewendt, sie han oft faschte müen wäje mir.|||Ich weiß au, daß ihri Aue Daa un Nacht uff un üwer m'r rühje . .. un wenn ich nit glücklich bin, sin sie's au nit... Un trotz all'dem dhädd ich wit mit d'r furtgzehn, wenn de mich mitnemme wottsch, ich dhädd alles im Stich lon, for bi d'r ze sin. — 's wär villicht d'r Dood vun mine liewe Eldere, un doch könnt ich nit andersch dhuen, üs Lieb zue dir, Fritz. Un do fröujsch mich noch, ob ich nit schun e-n-andere im Herze traa un reddsch m'r vun Schallüsität, wo dü selbscht derjenig bisch, wo mich ellein zeruckloßt.",58,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Seij nit bös, Jeanne.",58,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Nein, dis isch min Seel nit recht, Fritz. Ich hab dis nit verdient.",59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ich hab's jo gar nit so gemeint.,59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Gell, jetz dhued's d'r leid. — Dü bisch's gar nit wert, daß ich mich so an dich henk, Fritz.",59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Geh, saa dis nit.",59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Awer sicher. Fritz; Wurum henksch dich denn so an mich?,59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Was weiß ich. 's isch so e Narrheit vum'r.|||Ich bin halt ganz verruckt in dich.,59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dü bisch hit so wunderlich. Ganz andersch wie sunsch.,59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Kann sin. — 's fallt m'r lichter hit, alles erüszesaaue. Dü sollsch's doch wisse, eb daß de furtgehsch.",59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Was hesch m'r versproche! — — Gib m'r noch e bissele Win.,59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ja, kumm, min Liewer, so viel de witt han. — — Stoß mit m'r an.",59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Uff's Wohl vun dine-n-Eldere.,59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Merci, Fritz",59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Do han'r eich also hit schun guet amesiert.,59,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"D'Andere, awer ich nit.",59,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Was hesch denn de ganze Daa gemacht?,60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Nix andersch als eins: ich hab an dich gedenkt.,60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dis isch nit viel.,60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Nein, gar nit!",60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,De hesch doch nix verrothe?,60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Wie kannsch fröuje! — — Sie meine, dü bisch krank un muesch uff Madeire. Un d'Mamme saat als, 's isch nit so arig, un de bliesch do, wenn ich dich so recht vun Herze drum bitt.",60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Sie hätt erecht, wenn's möjlich wär.",60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Isch's denn gar nit möjlich ? Wenn dini Eldere inne wäre, daß de Ernscht machsch, müen sie doch insehn, daß sie ze witt sin gange mit d'r.",60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"'s isch nimm guet ze mache. Ich hab au gfehlt. Furt mueß ich, dis isch d'einzig Lösung.",60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Fritz! Fritz!,60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Liebs Kind.,60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ah ja. — — Wart, ich mueß d'r ebbs hole. Ich hab d'r ebbs gerüscht for dini Reis|||Wart e-n-Auesblick, glich bin ich widder do.",60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dü hesch m'r ebbs gerüscht ?,60,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Do, nemm dis.",60,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Was isch's?,61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Mach uff.|||Siehsch do, dis isch min portrait als kleins Kind vun vier Johr.",61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Do siehsch awer schlecht drin.,61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich bin allewyl krank gsin zellemols. Siehsch au, wie d'Mamme mich so fescht uff'm Gere hebbt. Wie wenn sie saaue wott: dis isch min Kind, un wenn d'r Dood kummt, trutz ich's 'm ab. — Dis do isch min portrait vum Kommü- nionsdaa.",61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Ah, wie schön.",61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Flatteur. 's isch awer guet gemacht. — Un do noch e Bild von uns dreij vum vorige Johr.,61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,D'r Babbe macht e leidsmäßig bös Gsicht.,61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,'r isch zellemols nit guet gelünt gsin. Un dem Daa het'r an ere Pratik zwanzig Mark verlore.,61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Un dis weisch dü noch?,61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Wie wenn's hit bassirt wär. Zwanzig Mark isch Geld. Un do het'r in eim Stück furt gebeffzt und geraisonirt.,61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Un was isch dis ?,61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Dis isch min gröschter Schatz, wo ich hab. Au dis schenk ich d'r.",61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Din gröschter Schatz?,61,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Üßer dir, Fritz. Dü bisch jo min Ein un Alles.",61,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Jetz saa doch, was isch's ?",62,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"'s isch min Gebettbuech. E beinernes Gebettbuech, wo ich vun de-n-Eldere hab gschenkt bekumme.",62,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"""Der gute Hirte. Katholisches Gebet- und Andachtsbuch.""",62,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,D'r Babbe het m'r vorne ebbs ningschriwwe.,62,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"""Des Weibes Tugend ist sein größtes Kleinod.""",62,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Un dis schenk ich d'r.,62,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Nein doch. Bhalts nurre. 's isch m'r ze viel.,62,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Loß m'r die klein Fraid. For dich gibb ich jo, was ich hab un bin.",62,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ich nemm's drno mit.,62,greber-d-jumpfer-prinzesse
