Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
267,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Ich ha mi nitt z'beklage... se hat mich gern... 's isch
                        nur, fir mich wiederz'sàh, ass se vo Strossburg furt
                        isch... 's isch mr Leid, ass ich Ihne das sage müess.

        
",53,lustig-im-julie-si-gheimniss,33,3,0.18233333333333335,0.09090909090909091
268,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Nur furtg'macht... Hörsch's, Fritz?...

        
",53,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
269,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Un ich los dem Ding eso züe!

        
",53,lustig-im-julie-si-gheimniss,8,1,0.6097004771618698,0.125
270,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Un 's End... wie isch's üsg'falle?...

        
",54,lustig-im-julie-si-gheimniss,9,1,0.0,0.1111111111111111
271,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
's isch no nitt ganz fertig, awer sie kunnt doch noch
                        mit mr...

        
",54,lustig-im-julie-si-gheimniss,14,1,0.394,0.07142857142857142
272,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
's isch gar kei Red dervo... se geht nitt mit Ene... Das
                        sin Dummheite!

        
",54,lustig-im-julie-si-gheimniss,15,1,0.0,0.06666666666666667
273,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Wenn ich se hätt welle hirothe, so wàr se doch scho
                        ku!

        
",54,lustig-im-julie-si-gheimniss,13,1,0.0,0.07692307692307693
275,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Sie hat mir's uf jedefall proposiert!

        
",55,lustig-im-julie-si-gheimniss,8,1,0.547,0.125
276,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Hörsch's, Fritz!

        
",55,lustig-im-julie-si-gheimniss,5,1,0.0,0.2
277,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Isch das jetz nitt züem wild werde!

        
",55,lustig-im-julie-si-gheimniss,8,1,0.242,0.125
278,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Junger Mensch, mache Se, ass das Ding emol fertig
                        wird... nàmme Sie se mit Sturm i!

          

        
",55,lustig-im-julie-si-gheimniss,18,3,0.111,0.16666666666666666
279,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(fir sich)

          
Kanallie vo Patron!

        
",55,lustig-im-julie-si-gheimniss,8,2,0.0,0.25
280,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Wenn's Ene recht isch, so will ich nur g'schwind geh ne
                        Nàihmaschine placiere, wo-n-i versproche ha... derno
                        kumm i wieder... i will mi züe glicher Zit o ne wenig
                        lo frisiere... awer lehn Se kei Andrer ku, denn ich bi
                        sicher, ass ich reüssiere thüe!

        
",56,lustig-im-julie-si-gheimniss,49,7,0.11957142857142856,0.14285714285714285
281,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Ich verlang nitt mehr... kämme Se nur glich wieder

        
",56,lustig-im-julie-si-gheimniss,11,2,0.18982405939987396,0.18181818181818182
283,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(fir sich)

          
Ich bi ganz rasend vor Zorn!... un das isch mi Patron,
                        wo mir das macht!...

        
",56,lustig-im-julie-si-gheimniss,20,6,0.06566666666666666,0.3
284,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Was sàisch jetz züe dem, Fritz?...

        
",56,lustig-im-julie-si-gheimniss,8,1,0.0,0.125
285,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Lehn Se mich in Rüeh... Sie sin e Judas vo me
                        Patron...

        
",57,lustig-im-julie-si-gheimniss,13,2,0.25736698218609166,0.15384615384615385
286,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Unglickliger!... Dü machsch mir Vorwirf, wil ich Dich
                        ve-n-ere Intriguantene befreie will... wil ich Dich
                        süech uf e besserer Weg z'bringe!

        
",57,lustig-im-julie-si-gheimniss,26,6,0.09116666666666667,0.23076923076923078
287,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Uf e schlechter bringe Se mi... denn schaüe Se doch nei,
                        's ka nitt si... 's Julie isch unschuldig... ich thàt
                        mi Hand ins Fir lege.

        
",57,lustig-im-julie-si-gheimniss,27,4,0.13675,0.14814814814814814
288,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Fritz, Dü bisch e Simpel!

        
",57,lustig-im-julie-si-gheimniss,7,2,0.258,0.2857142857142857
289,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ich will's du reste z'Red stelle..

        
",57,lustig-im-julie-si-gheimniss,9,1,0.0,0.1111111111111111
290,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Vor mir awer... ich bi's z'friede.

        
",58,lustig-im-julie-si-gheimniss,10,2,0.288,0.2
291,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Nei... nei... alleinig... ich bitt Sie drum.

        
",58,lustig-im-julie-si-gheimniss,8,1,0.0,0.125
292,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Ass Dü Dich wieder iwerschwàtze losch vo-n-ere? nix
                        do... vor mir... ich will's ha... güet, do isch se...

        
",58,lustig-im-julie-si-gheimniss,23,2,0.3388584376249478,0.08695652173913043
293,comedy,JULIE,F,,,,"
          
Julie

          
(kunnt ine rechts).

          
Dispetiere-n-ihr denn noch allewil mitnander?

        
",58,lustig-im-julie-si-gheimniss,13,2,0.197,0.15384615384615385
294,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Kàm Se-n-emol do ane, Jumpfer Julie.

        
",58,lustig-im-julie-si-gheimniss,10,2,0.0,0.2
295,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Julie, was geht eigentlig vor?... Dü hasch dà Morge ne
                        Visite biku?...

        
",59,lustig-im-julie-si-gheimniss,13,1,0.0,0.07692307692307693
296,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Vom e junge Mensch... Se brücht's nitt z'làigne, mir sin
                        sicher.

        
",59,lustig-im-julie-si-gheimniss,15,3,0.25166666666666665,0.2
297,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
's hat schint's ebber 's Emma sàh aku?...

        
",59,lustig-im-julie-si-gheimniss,14,1,0.0,0.07142857142857142
298,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Se wird roth!

        
",59,lustig-im-julie-si-gheimniss,5,1,0.0,0.2
300,comedy,JULIE,F,,,,"
          
Julie.

          
Wil ihr's wisse, so sag ich nitt nei.

        
",60,lustig-im-julie-si-gheimniss,10,1,0.0,0.1
301,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
So, so! un er isch schint's lang bi Dr gsi?...

        
",60,lustig-im-julie-si-gheimniss,12,1,0.0,0.08333333333333333
303,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Un er hat Dir dr Hof g'macht!

        
",60,lustig-im-julie-si-gheimniss,8,2,0.1875,0.25
305,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
's isch unnöthig, ass Se sich verstellt... mr
                        wisse-n-alles!

        
",61,lustig-im-julie-si-gheimniss,13,2,0.0,0.15384615384615385
306,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
Das sin wieder d'böse Miler gsi, wo das ufbrocht hàn.

        
",61,lustig-im-julie-si-gheimniss,16,2,0.0,0.125
307,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
So isch's denn wohr, ass Dü ne gern hasch!

        
",61,lustig-im-julie-si-gheimniss,11,2,0.4375,0.18181818181818182
308,comedy,JULIE,F,,,,"
          
Julie

          
(lacht)

          
Eh jo... ich versteck's jo gar nitt, ass ich dà junge
                        Mensch gern ha.

        
",61,lustig-im-julie-si-gheimniss,19,5,0.43513574475003686,0.2631578947368421
309,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Allons... se-n-isch doch ufrichtig...

        
",61,lustig-im-julie-si-gheimniss,8,2,0.0,0.25
311,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Un Du grinsch, Dü alter Esel!...

        
",62,lustig-im-julie-si-gheimniss,8,2,0.0,0.25
312,comedy,JULIE,F,,,,"
          
Julie

          
(lacht)

          
Oh I wie sin ihr doch beide-n-eso dumm!

        
",62,lustig-im-julie-si-gheimniss,14,2,0.633,0.14285714285714285
313,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Jumpfer Julie!

        
",62,lustig-im-julie-si-gheimniss,4,2,0.0,0.5
314,comedy,JULIE,F,,,,"
          
Julie.

          
Ich hätt eüch grad in eürem Irrthum sotte lo... uf
                        jedefall, wenn ich red', so isch's nitt wege-n-Ihne..
                        's isch nur wege-n-em Fritz, wo-n-ich nitt unglicklig
                        ka sàh.

        
",62,lustig-im-julie-si-gheimniss,36,3,0.18233333333333335,0.08333333333333333
315,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(fir sich)

          
Se süecht e-n-Üsred.

        
",63,lustig-im-julie-si-gheimniss,11,2,0.0,0.18181818181818182
316,comedy,JULIE,F,,,,"
          
Julie.

          
Eh bien, dà junge Mensch, wo-n-eüch eso z'schaffe git,
                        isch... e Jumpfre!

        
",63,lustig-im-julie-si-gheimniss,16,2,0.43933936187509226,0.125
318,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Wie das güet g'funde-n-isch!

        
",63,lustig-im-julie-si-gheimniss,8,2,0.3388584376249478,0.25
319,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
Alles derf i awer doch nitt sage...
(lüt)
 eine vo mine
                        Frindine, wo reist, un fir nitt belästigt z'werde, hat
                        se sich....

        
",63,lustig-im-julie-si-gheimniss,30,4,0.0,0.13333333333333333
320,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Fir die Erfindung bekunnt Se kei Brevet... das packt
                        nitt!

        
",64,lustig-im-julie-si-gheimniss,12,2,0.0,0.16666666666666666
321,comedy,JULIE,F,,,,"
          
Julie.

          
Ihr sin nitt iwel verwitscht worde dasmol
(se lacht: ha
                        ha ha).

        
",64,lustig-im-julie-si-gheimniss,15,2,0.375,0.13333333333333333
322,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(lacht)

          
Ha ha ha... wie sin mir so dumm gsi aiie beide.. Sie
                        nitt, Herr Rothfuchs, Sie nitt.

        
",64,lustig-im-julie-si-gheimniss,21,3,0.422,0.14285714285714285
323,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Un Dü glaübsch eso Dummheite?

        
",64,lustig-im-julie-si-gheimniss,7,2,0.0,0.2857142857142857
325,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Worum nitt gar!

          

        
",65,lustig-im-julie-si-gheimniss,5,1,0.0,0.2
326,comedy,JULIE,F,,,,"
          
Julie.

          
Ich versicher Se...

        
",65,lustig-im-julie-si-gheimniss,4,1,0.0,0.25
327,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
's ich nitt wohr... Se liegt!

        
",65,lustig-im-julie-si-gheimniss,8,2,0.164,0.25
330,comedy,E Commis,M,,,,"
          
Dr Commis

          
(kunnt hinte-n-ine mit eme Brief in dr Hand: züem
                        Herr Rothfuchs)
                    

          
Do isch e Brief aku fir Se... 's steht « pressée »
                        druf.

        
",66,lustig-im-julie-si-gheimniss,30,2,0.0,0.06666666666666667
331,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(nimmt 'n)

          
Scho güet!
(dr Commis geht)
 was ka jetz das si?...
(er
                        macht 'n uf un liest)
 er isch vo mim güete Frind
                        Stockfisch vo Strossburg.

        
",66,lustig-im-julie-si-gheimniss,35,6,0.31707229174996515,0.17142857142857143
332,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
Vom Emma sim Vater.

        
",66,lustig-im-julie-si-gheimniss,9,2,0.0,0.2222222222222222
333,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Tiens, tiens!

        
",66,lustig-im-julie-si-gheimniss,4,1,0.0,0.25
335,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Thàt Se-n-is allei lo, Jumpfer Julie, ich ha mit em
                        Fritz ebbes z'rede.

        
",67,lustig-im-julie-si-gheimniss,18,4,0.0,0.2222222222222222
336,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
Ich will glich geh 's Emma preveniere...

        
",67,lustig-im-julie-si-gheimniss,12,2,0.0,0.16666666666666666
337,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Geth Se jetz bol?

        
",67,lustig-im-julie-si-gheimniss,6,1,0.0,0.16666666666666666
339,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Was isch denn jetz das fir e Neüigkeit?

        
",67,lustig-im-julie-si-gheimniss,9,1,0.0,0.1111111111111111
340,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Weisch Dü, ass dà junge Mensch schint's doch e
                        Jumpfre-n-isch? ... grad schribt mr do dr Herr
                        Stockfisch vo Strossburg, ass si Tochter vo d'heim
                        furtg'loffe-n-isch, als Herr verkleidet...

        
",68,lustig-im-julie-si-gheimniss,36,6,0.1466666666666667,0.16666666666666666
341,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ich ha jo allewil g'sàit, 's Julie isch unschuldig ...
                        worum isch awer dà junge Mensch, oder vielmehr die
                        Jumpfre, sich grad do ane ku flichte?

        
",68,lustig-im-julie-si-gheimniss,26,6,0.0555,0.23076923076923078
342,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Eh, dr Herr Stockfisch sàit mr do, ass, wo si Tochter
                        furt gsi isch, so hat er e Brief g'funde vo-n-ere
                        g'wisse Jumpfer Julie Flink vo Milhüse un ass er
                        vermüethet, ass si Tochter dert ane-n-isch.

        
",68,lustig-im-julie-si-gheimniss,42,7,0.2342398176785978,0.16666666666666666
344,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Di schöne Prinzessin ... se wird ere g'hulfe ha un hat
                        sie jetz züe si gnu.

        
",68,lustig-im-julie-si-gheimniss,17,3,0.40724263618926376,0.17647058823529413
345,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ah !... das isch jetz halt die G'schichte... awer hein,
                        dà junge Mensch, oder die Jumpfre wege mir, die hat uns
                        nitt iwel fir e Narre g'ha! ...

        
",69,lustig-im-julie-si-gheimniss,27,5,0.0666,0.18518518518518517
346,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Das isch e Fraü ... à la bonne heure ich ha vergewes
                        allewil eso eine g'süecht ... tiens wenn ich 
se thàt
                        hirothe? worum nitt ... ich bi ganz verliebt in se ...
                        ha ha ha ich müess lache, wenn ich dra denk, wie-n-er,
                        das heisst, wie sie uns gnu hat vorig!

        
",69,lustig-im-julie-si-gheimniss,52,5,0.31783466406530614,0.09615384615384616
348,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Ah ihr hàn g'màriàgelt... das isch emol e Person, Fritz!
                        décidément, das müess mi Fraü gà!

        
",69,lustig-im-julie-si-gheimniss,18,2,0.0,0.1111111111111111
350,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(kunnt mit eme Kuffer in dr Hand un e Lade unter'm
                        Arm)
                    

          
Do bin i jetz ... ich ha mich frisiere lo.

        
",70,lustig-im-julie-si-gheimniss,25,3,0.0,0.12
351,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(galant)

          
Eh, was Sie fir e Last Dings do hat... git Se mir die
                        Sache z'àmme
(er nimmt alles un legt's uf e Stühl).

        
",70,lustig-im-julie-si-gheimniss,32,5,0.24033574475003688,0.15625
352,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(hilft)

          
Se-n-ich noch stark derzüe!
(er nimmt e Fraüekappe, wo
                        züer Lade-n-üse lüegt un zeigt se-n-im Heu Rothfuchs)

                        das isch doch ebbe klar!

        
",70,lustig-im-julie-si-gheimniss,34,2,0.17863749246595095,0.058823529411764705
353,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(verwundert)

          
Die Fraü, wo dunte wohnt, hat mir das alles mitgà... 's
                        isch fir d'Jumper Emma.

        
",70,lustig-im-julie-si-gheimniss,20,1,0.0,0.05
354,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(klopft 'm uf d'Achsle)

          
Sie Nitnutzige!

        
",70,lustig-im-julie-si-gheimniss,11,2,0.2735,0.18181818181818182
355,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(klopft em uf d'Achsle)

          
Kleine Schelmene!

        
",71,lustig-im-julie-si-gheimniss,10,2,0.5085,0.2
357,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Will Se-n-is denn noch lang züem Beste ha!...

        
",71,lustig-im-julie-si-gheimniss,12,2,0.0,0.16666666666666666
358,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Hat Se mich denn no nitt lang genüe quält? ...

        
",71,lustig-im-julie-si-gheimniss,10,1,0.0,0.1
359,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Ich?... was soll das heisse?...

        
",71,lustig-im-julie-si-gheimniss,6,1,0.0,0.16666666666666666
360,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(fir sich)

          
Se g'fallt mr allewil mehr!

        
",72,lustig-im-julie-si-gheimniss,11,3,0.0,0.2727272727272727
361,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(fir sich)

          
Was hàn se... was hàn se?..

        
",72,lustig-im-julie-si-gheimniss,11,1,0.0,0.09090909090909091
362,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(lacht)

          
Mr sin doch làcherlig gsi vorig, nitt wohr?...

        
",72,lustig-im-julie-si-gheimniss,13,3,0.35933333333333334,0.23076923076923078
363,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(lacht)

          
Sie hat g'wiss ab uns g'lacht innerlig, hi hi hi..

        
",72,lustig-im-julie-si-gheimniss,14,1,0.75,0.07142857142857142
364,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(fir sich)

          
's ka keine wieschtere-n-Affe gà!

        
",72,lustig-im-julie-si-gheimniss,12,2,0.0,0.16666666666666666
365,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(lacht)

          
Ha ha ha!

        
",73,lustig-im-julie-si-gheimniss,8,2,0.375,0.25
366,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(lacht)

          
Hi hi hi!

        
",73,lustig-im-julie-si-gheimniss,7,1,0.75,0.14285714285714285
367,comedy,Herr ADOPLH,M,,,,"
          
Adloph

          
(lacht)

          
Ha ha ha ... die amüsiere mich,die Zwe!...

        
",73,lustig-im-julie-si-gheimniss,12,2,0.769,0.16666666666666666
368,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Mr wàre noch allewil im Irrthum ohne dr Brief vo-n-Ihrem
                        Vater...

          

        
",73,lustig-im-julie-si-gheimniss,15,3,0.0,0.2
369,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Mi Vater?...

        
",73,lustig-im-julie-si-gheimniss,3,1,0.0,0.3333333333333333
370,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
's isch mi bester Frind... er hat Ene g'wiss als viel vo
                        mir g'redt?...

        
",74,lustig-im-julie-si-gheimniss,16,2,0.0,0.125
371,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Er hat wohl vermüethet, ass Sie züem Julie ku wird.

        
",74,lustig-im-julie-si-gheimniss,11,2,0.2735,0.18181818181818182
372,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(fir sich)

          
Do kumm ich nimmig drüs!

        
",74,lustig-im-julie-si-gheimniss,10,2,0.0,0.2
373,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Un wil sich d'Glegeheit jetz presentiert, so will ich
                        glich profetiere dervo... Sie g'fallt mir
                        üsserordentlig güet un ich offrier Ihne d'Hand... Ihr
                        Vater hat g'wiss d'grösste Freid, wenn Sie iwillige
                        thüet.

        
",74,lustig-im-julie-si-gheimniss,37,6,0.2515491577373063,0.16216216216216217
375,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Ich hoff, Sie wird doch die dumme G'schichte nitt glaübt
                        ha, wo-n-ich Ihre vorig ha welle-n-abinde... ich ha
                        noch nie an eso Sache denkt!

        
",75,lustig-im-julie-si-gheimniss,30,3,0.297,0.1
376,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Was!... d'Jumpfer Emma isch also unschuldig?

        
",75,lustig-im-julie-si-gheimniss,8,2,0.0,0.25
377,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
's Julie isch rein wie dr frisch g'fallene Schnee!

        
",75,lustig-im-julie-si-gheimniss,10,1,0.0,0.1
378,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Un ich, wo se-n-eso veràchtlig b'handelt ha!... do sin
                        Sie dra d'schuld... awer, Herr Rothfuchs, das isch e
                        schlechter G'spass, ich ha stark im Sinn...

        
",75,lustig-im-julie-si-gheimniss,29,5,0.166315385044158,0.1724137931034483
379,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(lacht)

          
Sie spielt doch pràchtig dr junge Mensch...
(fir sich)

                        das isch jetz emol e Fräü, wo mir geht!

        
",75,lustig-im-julie-si-gheimniss,25,4,0.27075,0.16
380,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(züem Adolph)

          
Sie mien em halt verzeihe.

        
",76,lustig-im-julie-si-gheimniss,10,2,0.0,0.2
381,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(fir sich)

          
Ah, Ihr hàn mich fir e Narre g'ha... eh bien, warte ne
                        wenig... jetz isch's an mir... wenn Ihr denn meine, ich
                        seig e Jumpfre.

        
",76,lustig-im-julie-si-gheimniss,31,6,0.09094645395836408,0.1935483870967742
382,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Nitt wohr, Sie verzeiht mr... un git mr Ihr Jowort?...

        
",76,lustig-im-julie-si-gheimniss,12,2,0.164,0.16666666666666666
383,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Wenn Sie meine-n-ass mi Vater z'friede-n-isch...

        
",76,lustig-im-julie-si-gheimniss,12,3,0.19199999999999998,0.25
384,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Also, 's blibt derbi... oh, ich spir, ass ich Sie
                        glicklig mache wird... ich bi ganz vernarrt in Se...
                        ich will jetz glich in Ihrem Vater telegraphiere, ass
                        Sie do isch un um Ihre Hand froge...
(er schmutzt em
                        d'Hand)
 allons kumm, Fritz.

        
",76,lustig-im-julie-si-gheimniss,48,5,0.23820000000000005,0.10416666666666667
385,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Jà un ich?... ich hätt o gern ebbes g'schmutzt.

        
",77,lustig-im-julie-si-gheimniss,10,1,0.547,0.1
386,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Allons, hopp!... in dr Lade
(se gehn hinte-n-üse).

        
",77,lustig-im-julie-si-gheimniss,14,1,0.0,0.07142857142857142
387,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(allei)

          
Ha ha ha!... Die Zwe sin jetz wieder emoi güet... bin
                        ich eigentlig in e Narrehüs g'rothe do?... awer mit dem
                        allem ha-n-ich jetz d'Jumpfer Emma beleidigt wege dem
                        Alte sine dumme G'schichte... ich müess 
se um
                        Verzeihung bete...
(er klopft an d'Thüre links)
 Emma,
                        Jumpfer Emma!

        
",77,lustig-im-julie-si-gheimniss,57,8,0.2078396094062369,0.14035087719298245
389,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Oh, Jumpfer Emma, thàt Se doch nur bliwe, ass ich mich
                        entschuldige ka...

        
",77,lustig-im-julie-si-gheimniss,14,1,0.0,0.07142857142857142
390,comedy,EMMA,F,,,,"
          
Emma.

          
No dàne Dummheite, wo Se mir g'sàit hàn, isch's
                        ferig!...

        
",78,lustig-im-julie-si-gheimniss,12,1,0.0,0.08333333333333333
391,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
's kunnt jo nitt vo mir... 's isch dà alte Rothfuchs, wo
                        mir das Dings ig'schwàtzt hat...

        
",78,lustig-im-julie-si-gheimniss,18,1,0.0,0.05555555555555555
392,comedy,EMMA,F,,,,"
          
Emma.

          
's isch eithüen... Sie hätte's nitt solle glaüwe... ich
                        ha stark im Sinn, wieder heim z'geh!... uf jedefall
                        blib ich nitt do in dem Hüs... ich gang geh ne Zimmer
                        lehne...

        
",78,lustig-im-julie-si-gheimniss,34,3,0.3686666666666667,0.08823529411764706
394,comedy,EMMA,F,,,,"
          
Emma.

          
Nix do!... Sie brüche mir nitt noz'laüfe... Sie hàn mich
                        beleidigt!

        
",78,lustig-im-julie-si-gheimniss,12,1,0.0,0.08333333333333333
397,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(kunnt hinte-n-ine un sieht dr Adolph dort kneie un
                        's Emma verschwinde un meint, 's seig si Fraü)
                    

          
Was sin das jetz wieder fir Kumedi?

        
",79,lustig-im-julie-si-gheimniss,30,2,0.0,0.06666666666666667
398,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(steht uf)

          
Ah... Sie sin's, Herr Fritz?
(fir sich)
 Ich will ere
                        glich nolaüfe...

        
",79,lustig-im-julie-si-gheimniss,20,3,0.18233333333333335,0.15
400,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
's geht geh ne Zimmer lehne... 's will nimmig do
                        bliwe... ich will em glich nogeh;
(fir sich)
 denn ich
                        ha Hoffnung... viel Hoffnung
(er laüft hinte-n-üso un
                        rennt an dr Herr Rothfuchs).

        
",80,lustig-im-julie-si-gheimniss,40,4,0.293,0.1
401,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(kunnt ine)

          
Oh! dà Flegel... so hattsch ne denn arretiert!

        
",80,lustig-im-julie-si-gheimniss,14,1,0.0,0.07142857142857142
403,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
s' isch jo kei Jumpfre!...

        
",80,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
